9571	5203
7566	396
4290	3856
6709	2922
6696	72
1818	9098
5211	701
3567	2214
680	7635
8100	3957
3478	8826
5397	2342
9085	4289
9367	3799
7006	4001
5314	4276
1749	9185
2421	3554
988	419
1454	7541
7298	1295
6119	1116
4084	1493
3457	6428
6955	2929
458	2547
6686	4978
1274	7883
1142	3510
5593	3037
8366	5380
7280	4338
3335	5711
341	5802
3197	2340
1629	4794
6774	1095
375	1475
1224	3786
8861	3947
6471	2100
2117	7538
6623	8237
6623	8729
6815	6561
1350	7737
9891	1706
9013	1365
7020	7663
1393	5674
8871	5507
3709	7244
2117	6213
1325	6284
9996	7157
756	529
2461	1168
1991	2428
6440	379
3005	982
5480	2546
989	3922
5257	9802
3901	1447
2455	49
8581	7691
301	2992
8891	8130
8996	4017
8392	1320
7283	6141
5832	9291
3792	4266
7197	7030
8216	8546
8096	5263
2408	9790
1986	878
9351	2475
137	9302
4028	8771
4425	7925
4852	9873
2939	1765
6861	6644
3603	7784
5444	1788
6717	165
3398	4392
1331	3992
9285	2258
9726	6930
3184	4434
8108	5999
2274	4164
6396	1880
4528	259
2863	7415
4835	9670
1874	6185
1561	6532
4357	9701
8608	3119
4576	8378
5758	4790
2999	9408
1275	8614
805	3544
4277	6055
6476	7479
3422	9761
8290	1466
9321	9491
1184	1627
4418	5268
4347	2396
9131	452
3372	2199
2152	2639
4109	5760
5717	7259
6743	5875
2383	5915
682	8152
9497	5213
2603	9850
5636	6515
4356	9690
1703	2650
5636	8790
6540	6362
2310	7049
6203	5269
1133	8251
7708	5886
8831	1516
1543	541
5935	5887
8931	5897
2372	5319
9604	3466
5070	3683
3167	8376
9147	8130
1915	8361
942	5464
126	7266
830	1811
9152	4263
835	3377
1530	7234
4201	5557
3976	5998
1540	6022
7912	1541
9524	5924
8298	5111
2109	5745
7704	9862
3741	443
8532	8237
7504	1069
3688	7196
96	1527
7882	9391
9732	1553
8502	8758
5016	800
1135	1197
9558	9058
282	5465
9861	4376
1116	1516
3402	9557
6453	132
1207	2353
4839	3706
6868	6796
6704	6850
5148	1672
6021	2073
1543	3686
3349	9063
6185	7890
6978	1881
7965	4033
6532	2827
1099	6417
1022	9949
4015	2501
2362	7118
6060	982
7048	6286
6260	1935
2611	5802
896	9171
1799	2969
2432	5459
6306	1983
2689	1673
1792	3136
2631	3458
9426	5149
1941	9455
3423	3067
5544	6802
4486	7118
6177	6201
8878	127
5137	7435
3580	8955
2475	8721
7112	7347
1515	1154
7379	5776
3709	233
7291	266
9568	9342
7155	8681
5403	4438
278	4473
1598	4478
2737	8861
8890	2553
6287	3222
7918	5388
4995	471
9306	5381
5683	2517
5461	5566
8287	463
8976	8631
2111	21
8891	922
7140	7924
6554	5667
112	3420
3489	8018
2841	4559
9337	9390
5272	8084
8971	7997
4189	8554
9776	6459
4851	3075
3776	6417
3626	3632
3267	5167
3673	5093
4798	8292
9227	4686
5389	6119
9331	2605
8985	11
6416	1222
2565	7803
1665	4617
8470	4067
9129	7799
6436	965
6492	9488
1182	9282
2047	7455
8488	8029
6448	9146
5379	559
4912	3328
1237	7984
9596	1875
3856	9161
4919	6196
4903	5769
6064	6869
1950	759
9319	773
4802	1022
6780	8342
8165	109
9793	4655
7916	8724
8948	7191
3065	661
5701	8134
8840	5568
955	4749
8637	5517
4019	9608
3881	189
4577	7902
2093	4613
1997	5248
4139	8578
5101	3712
3247	2187
9050	6846
149	1729
2997	205
3946	8237
7844	1441
4308	7760
6918	9597
8163	1373
6327	471
7724	7105
3947	7438
3887	4874
1050	2476
6797	1644
7300	8558
324	4386
3319	8116
5118	6104
5415	619
8806	8961
3606	2572
89	5466
4660	3817
9193	3242
4848	2521
4654	3544
6979	9200
1967	1428
241	4455
1065	1634
7801	3968
359	2468
6009	9970
191	3534
2098	5840
4221	7623
3100	7542
994	3791
3975	5833
2941	1109
6653	9607
4040	3584
9506	1810
39	9850
1996	7550
9275	3533
790	6861
5767	8106
2239	5825
1560	4124
7587	7996
9898	3301
7037	4470
379	5592
3031	454
1959	5288
7878	8321
5752	900
2906	7159
3465	7737
2360	296
7444	2978
4014	6668
2850	6573
8650	9299
3003	7857
2201	8973
3005	6845
1334	2696
3482	8759
7447	258
2654	4291
2106	2119
3759	1507
6384	480
1769	7013
1693	6265
8172	22
7049	1706
8914	300
5669	7961
8708	8192
5838	7050
7323	7859
59	7180
5901	6131
9077	939
8250	3781
743	2353
3725	92
2084	2319
1355	2305
5715	4615
1757	5151
2232	5345
3251	4322
1175	6100
1588	2432
5294	4093
8819	9212
8522	300
1499	6333
8732	4623
6625	9514
3304	3285
3327	9881
8001	7690
5627	4145
4174	5959
9604	814
5491	3322
3650	5689
6628	9912
5866	908
9300	8580
1268	8520
1858	797
6144	253
3065	7280
2898	3696
1751	2502
1508	8243
9979	1480
6770	3314
7655	7725
4615	7362
2833	9310
4367	1350
8161	4994
5622	6646
4793	1267
9119	9575
8969	5523
8753	7714
4417	3251
6724	1024
5181	9154
6707	1582
720	315
8535	3799
6765	5809
5507	8442
559	8850
8015	197
8975	5666
2789	8524
2074	2518
1535	3935
7476	1264
8186	1245
3588	368
1414	9381
7181	5809
8110	1935
1445	1063
9764	6105
2130	4458
6570	1844
5300	9422
1418	7443
5962	4243
5102	2873
947	2337
5713	8867
551	4196
3108	467
3291	874
8299	3429
8058	9207
1627	3954
2700	4620
263	1824
2282	9218
9712	917
3856	1215
7159	7026
3314	3537
3690	3932
4841	7398
274	9880
2006	825
9103	3800
9084	7134
8000	564
8806	3616
6526	4235
7331	1254
485	7652
7614	5087
4959	8751
519	366
8099	4748
1498	3281
5634	5278
5467	865
7668	5676
8198	5770
2703	4290
3377	3663
124	1043
1504	7694
1868	3048
1044	7788
1141	5551
4389	5401
1228	5745
5869	6849
9022	9150
8169	8436
4557	8962
3927	70
6222	5499
8466	3070
4672	3076
7477	8368
1196	2512
6466	7208
9548	932
3294	8787
9464	2247
4256	6447
4624	5879
2532	6733
7954	7975
3689	9623
2368	9011
442	7784
9618	6312
254	3102
3475	8808
9804	3565
6974	6053
7767	858
21	8387
2086	7572
2877	3685
7170	8880
7338	757
2083	569
4111	2837
1888	9966
7506	3838
1424	3908
9605	8401
4036	5782
2447	2654
9874	1174
3068	9107
742	3177
2438	3173
2597	2158
8192	3794
1533	7608
4491	6667
8542	9894
4958	9516
6724	9575
8591	7330
2741	9555
9483	6549
4639	7554
4174	4684
2758	9063
6780	5340
1095	8372
9951	2449
5119	7241
9304	3999
7343	1071
4443	4548
2710	4763
4432	2304
9431	309
903	1260
5459	8075
8790	6530
5120	3736
4825	914
5938	4320
6691	124
7680	3853
9162	4375
7247	581
6805	7067
9681	9267
9903	5119
9000	7777
1887	4440
7122	8046
3115	1189
5874	2757
8562	4543
8496	3636
3963	8580
8903	1742
1153	6677
1953	2550
8658	8477
9773	2328
235	8199
9929	2786
6017	8451
5439	9984
759	2424
1910	9113
5883	1834
7729	579
1346	8199
5173	2214
6728	8461
9776	8794
4647	5372
8831	6651
345	6142
1285	691
6973	689
6900	1023
8211	4550
9342	9938
3889	6915
8817	2016
5362	3200
3707	4565
6893	1805
787	3581
6483	12
5232	9491
3128	1799
2389	6278
7031	7446
5030	4095
9886	1065
7826	8288
3857	9612
5446	4310
9515	4291
500	6913
8520	2827
4326	5816
8018	6367
601	6267
3529	3936
6063	7602
9226	2717
1177	4372
4121	5726
6950	9277
7873	3013
1598	2825
7376	4547
7698	1723
4185	1411
4080	2297
1310	9031
2432	7289
4675	4416
2556	2167
1392	224
911	11
7517	7294
8043	7427
956	7552
5567	6056
713	1889
6394	4170
9495	3681
7663	9604
3401	9557
9146	1444
2292	6301
4419	9139
8754	7931
9915	8247
8487	115
7557	1788
5699	6829
9691	9975
4767	3515
2331	9224
4223	6831
2472	4780
6275	3893
6886	1192
1508	4117
2721	2077
8834	9155
275	4089
5584	5960
8687	1837
7576	6925
4311	1735
786	2141
7005	1132
3429	3931
7349	1223
2171	1894
8878	4941
5430	1475
4804	5731
7991	4505
8928	7690
2805	4206
3670	8058
2159	18
2275	6504
2311	9029
8521	8602
4037	156
7889	2905
735	9028
7300	646
2646	4842
7835	6364
6722	956
2777	8940
4767	8301
5094	7936
9236	1948
839	8943
6596	1829
9154	6945
1568	3666
8396	5662
1110	2728
4980	9287
3958	7489
9355	87
9457	4363
2278	5551
9122	1345
9657	1022
9432	425
9850	6397
5978	9413
6126	7702
5164	358
3232	844
5013	4723
1657	2879
8453	8862
8289	7622
4350	7017
1791	4907
5141	5789
3004	4248
8928	8997
6094	9538
9719	690
7789	6171
1993	272
9130	4596
2857	5393
2330	3717
8576	7566
7568	7081
8830	8193
397	198
1984	3689
3950	2189
1955	6503
2882	1706
7890	1092
4680	4887
6993	3064
8639	9250
4845	1895
9284	3943
9892	8956
8062	7529
8807	7360
7069	4731
7716	3141
8587	6485
2928	1379
1404	2124
6529	5963
1144	7024
9821	8568
8962	5059
1912	5081
6257	9323
2562	9310
6572	8252
3568	87
4987	5125
5728	7613
4334	3613
8458	8293
8744	2540
1398	303
8545	3024
412	1401
2424	6708
9189	5072
4954	8073
5034	6734
1389	2210
6215	4839
3064	3754
7677	2243
40	30
2525	3906
9183	4716
542	1869
6968	6563
2366	8592
4396	9081
3711	2055
1401	7493
3624	6693
6473	8707
8239	4112
1253	2085
9468	1692
7210	2566
7648	3042
4212	2873
5975	4
6584	4867
1349	1799
2693	3218
7585	3726
4186	2217
1395	5648
6663	2000
2600	7100
9022	4602
8578	8261
3207	142
4780	2821
9286	1294
6657	3510
6473	1658
8937	1925
5680	5361
1583	3060
5427	2141
7858	865
1381	1629
2280	3875
5063	6672
2305	9349
9284	5863
2087	419
2704	6049
7631	6451
3878	7912
7053	1401
2090	2574
4504	2931
6173	7201
8413	212
9157	7965
2001	2026
5153	5663
515	7820
7355	3039
1766	1609
7567	3976
8514	5692
6851	4722
4231	5000
8431	3589
7014	433
7099	6591
6220	6226
61	9968
6258	9682
6276	8058
6799	2878
4508	2538
8127	3550
7337	7536
3630	4648
618	7727
4229	5697
9743	2398
9951	8362
4127	1033
1767	6734
5225	8006
3016	1780
1264	6426
9888	5090
8050	3731
4117	3236
445	199
2275	5597
2404	3610
3479	6737
466	2447
5220	9065
4	6800
9563	403
8607	4997
2683	8054
417	6138
4338	6297
2554	8639
884	8720
6969	4741
9390	2999
6899	7308
3948	9659
8174	9136
9860	1540
5949	9799
928	7255
7879	1643
4270	9527
1163	2648
6884	8343
70	9751
4998	1165
6286	664
5987	6188
6417	1704
9759	820
621	3502
4291	9644
8454	3554
1867	2707
9447	8176
5702	7647
4600	8005
6127	4338
4758	3128
9492	9935
1876	9922
7607	6538
8982	7313
369	4580
6780	5388
726	3016
5562	3414
6662	144
3456	4963
5054	3939
4645	3518
2325	6798
4823	2975
2499	7836
4444	606
3563	4007
4038	5962
5027	4618
7081	7607
6566	9417
4026	9472
8606	67
7258	6399
2877	5021
4713	3008
4170	8342
4634	2124
7672	4043
2304	6606
2031	4976
2357	2028
2394	5748
2315	5463
7308	6048
5004	7343
5411	3353
5847	9443
8331	6844
7914	9122
3519	1286
2510	9052
3565	7230
9498	9860
5597	3158
2025	1561
6930	7576
6931	5561
7617	628
3941	4930
9762	4393
2936	4700
3430	5029
5283	697
3890	9154
5034	8804
1949	8078
6953	765
1129	8465
462	3819
4267	3268
8611	8388
9939	5509
7117	8952
8282	1206
2839	8995
5578	1124
1674	9130
4216	2076
6497	1074
6210	4062
8578	3730
4555	1849
9529	4535
1850	2290
7481	6497
7570	3042
4849	4733
6283	7401
4906	4020
6484	8643
2269	3943
6906	8452
3871	211
1035	1288
3547	9411
4959	4915
1770	4337
1801	8197
1364	9275
3751	8937
8092	7253
3006	2680
6644	8211
3351	4737
3454	4153
4161	7933
4503	12
1118	8376
7545	1352
2648	34
6784	4788
3465	98
2561	2897
4563	2894
2835	4326
3432	4870
2840	1564
4915	7942
4901	7611
3455	4373
4667	1432
5788	2033
5289	7221
8084	3439
9427	7444
1392	3182
4223	6558
9753	810
1164	1361
3302	571
3947	6694
5430	8659
3515	4681
28	2728
8804	2711
6394	6953
8748	5126
5927	7695
6954	2188
4043	9237
5818	2467
6698	7347
8980	2103
9068	2291
1212	7207
4329	9531
3344	7456
2591	5349
6142	9384
8851	4784
9660	9316
5164	8709
3274	3536
4334	5240
1099	5614
2763	7133
323	9780
6490	856
3828	6512
4344	7320
5283	7457
516	3815
7465	7378
6528	7712
504	749
3887	6594
5356	2788
3851	5432
5678	363
7266	37
1946	2306
2035	3571
9653	6279
3531	8487
9761	4658
4127	9457
3286	9444
9437	8849
950	4794
2551	4230
9612	976
9009	6100
7746	1365
3454	3890
7105	2790
6652	8963
1113	5580
8165	9384
5221	4519
1434	1870
2568	6981
3416	7335
8225	440
3754	803
3101	9265
6759	1238
2818	2709
2973	4867
7035	9044
1569	6932
2406	8347
8211	8238
2212	52
7705	255
4991	9957
2036	3915
8734	4791
8597	5942
6872	836
9405	9579
8363	332
4661	4084
874	1705
4347	659
8237	6975
5957	3921
3602	4836
7434	7398
9764	1763
5296	5300
2760	7942
4896	6005
4702	2330
3272	2787
2713	2294
5060	2924
6378	9686
3688	3824
3600	3842
9292	4730
7690	8209
2394	1090
8608	6382
971	8657
6053	3579
6817	1806
3982	5631
1533	3013
3522	8965
8603	1937
7689	6615
8783	4812
4953	1456
6950	2750
343	7907
3358	4306
7111	2273
6131	9163
2957	4070
6893	8752
1886	6204
9837	7841
8417	3272
339	4349
2301	3893
4803	5181
4291	9542
7858	9692
9446	6230
7438	9096
3378	8199
9191	2844
5886	3278
6030	9953
929	6085
8876	9872
8108	2325
708	2503
9576	2333
8279	4605
4772	4996
3594	3382
2541	6983
4007	2152
4503	9341
8249	8747
9812	3436
6434	7975
6098	5036
8483	8853
274	3782
4686	6352
3327	8200
5641	1864
1448	6201
2858	6912
5936	4905
6893	435
9310	723
8451	5850
7062	1375
9587	2323
3110	8086
8539	1128
2836	5179
3332	2957
8436	2225
883	9097
3241	6702
3059	7446
6880	1316
6585	2524
2940	658
7594	282
143	4236
2127	31
9902	2317
2231	5438
7372	2721
9482	1916
9668	2123
7410	9717
9582	4796
2472	911
8853	7551
3681	8440
3355	5254
6378	8295
5389	8952
4455	2465
8671	8230
4496	4860
1025	1780
3562	4302
2454	4513
6503	5680
9104	4052
2647	6428
9980	8414
8707	1542
2164	8241
3306	9014
1265	1041
877	6444
9789	4023
6285	9202
4147	473
9885	6127
6981	9908
2539	4651
1990	4340
7675	5745
5236	2057
3173	3959
2272	118
6287	6745
3633	1151
7356	2377
7608	5039
5384	5383
3732	9064
183	5180
9661	1916
9328	565
3910	5805
9744	66
3043	3252
3595	8422
1975	4620
